id	string
12803	u,Пайлака - Песня льда и огня (завершено)\0
12901	u,Пайлака - Наследие демонов\0
12902	u,Пайлака - Наследие демонов (в процессе)\0
12903	u,Пайлака - Наследие демонов (завершено)\0
14401	u,Пайлака - Дракон\0
14402	u,Пайлака - Дракон (в процессе)\0
14403	u,Пайлака - Дракон (завершено)\0
72601	u,Луч света во тьме\0
72602	u,Луч света во тьме (в процессе)\0
72701	u,Надежда во тьме\0
72702	u,Надежда во тьме (в процессе)\0
70801	u,Путь Лорда - Глудио\0
70802	u,Путь Лорда - Глудио (в процессе)\0
70851	u,Правитель, вы готовы?\0
70852	u,$s1! Отправляйтесь!\0
70859	u,Персонаж $s стал правителем Глудио. Да прославятся Земли Глудио!\0
70853	u,Встретьтесь с Сайрес!\0
70854	u,Оповестите людей из всех деревень: глава нашего замка уничтожил Безглавого Рыцаря и скоро станет Правителем Земель~ Вы можете спать спокойно.\0
70855	u,$s1! Как ты смеешь трогать моих слуг?!\0
70856	u,Вы разобрались с задержкой поставок припасов?\0
70901	u,Путь Лорда - Дион\0
70902	u,Путь Лорда - Дион (в процессе)\0
70951	u,Правитель, вы готовы?\0
70952	u,$s1! Отправляйтесь!\0
70959	u,Персонаж $s стал правителем Города Глудио. Да прославятся Земли Глудио!\0
70955	u,$s1! Как ты смеешь трогать моих слуг?!\0
70956	u,Вы разобрались с задержкой поставок припасов?\0
70957	u,Ну смотри! В следующий раз я не прощу тебя!\0
71001	u,Путь Лорда - Гиран\0
71002	u,Путь Лорда - Гиран (в процессе)\0
71051	u,Правитель! Вы готовы?\0
71059	u,Персонаж $s стал правителем Гирана. Да прославятся Земли Гирана!\0
71052	u,Враг! Уничтожить все, что передвигается!\0
71053	u,Что ты делаешь? Мы еще выигрываем!\0
71054	u,Жалко! Этот враг…\0
71101	u,Путь Лорда - Иннадрил\0
71102	u,Путь Лорда - Иннадрил (в процессе)\0
71151	u,Правитель! Вы где?\0
71152	u,$s1! Отправляйтесь!\0
71159	u,Персонаж $s стал правителем Иннадрила. Да прославятся Земли Иннадрила!\0
71201	u,Путь Лорда - Орен\0
71202	u,Путь Лорда - Орен (в процессе)\0
71251	u,Правитель! Вы готовы?\0
71259	u,Персонаж $s стал правителем Орена. Да прославятся Земли Орена!\0
71252	u,Все Небулитовые Сферы найдены!\0
71301	u,Путь Лорда - Аден\0
71302	u,Путь Лорда - Аден (в процессе)\0
71351	u,Персонаж $s стал правителем Адена. Да прославятся Земли Адена!\0
71401	u,Путь Лорда - Шутгарт\0
71402	u,Путь Лорда - Шутгарт (в процессе)\0
71451	u,Правитель! Вы готовы?\0
71459	u,Персонаж $s стал правителем Шутгарта. Да прославятся Земли Шутгарта!\0
71501	u,Путь Лорда - Годдард\0
71502	u,Путь Лорда - Годдард (в процессе)\0
71551	u,$s1, я запомню тебя.\0
71601	u,Путь Лорда - Руна\0
71602	u,Путь Лорда - Руна (в процессе)\0
71652	u,$s1! Отправляйся!\0
71659	u,Персонаж $s стал правителем Руна. Да прославятся Земли Руна!\0
71654	u,Вы считаете, что сможете продержаться без торговли с нами?\0
71653	u,Фредерик нашел правителя.\0
71655	u,Вторжение в храм.\0
71656	u,Уничтожение язычников в Языческом Храме.\0
71657	u,В Языческом Храме начался хаос.\0
71701	u,Битва за Земли Глудио\0
71702	u,Битва за Земли Глудио (в процессе)\0
71751	u,$s1! Поднимите свое оружие за наши земли!\0
71752	u,$s1! Битва закончена. Опустите свой меч до следующей битвы.\0
71753	u,$s1 Символов Земель и $s1 аден.\0
71754	u,90 Символов Земель, $s1 очков статуса и $s1 ед. аден.\0
71755	u,90 Символов Земель, 450 ед. очков статуса и $s1 ед. аден.\0
71801	u,Битва за Земли Диона\0
71802	u,Битва за Земли Диона (в процессе)\0
71901	u,Битва за Земли Гирана\0
